GEO_ID,NAME,TOTAL,WHITE,BLACK,AIAH,ASIAN,NHOPI,OTHER,TWOMORE
1500000US421010292002,"Block Group 2, Census Tract 292, Philadelphia County, Pennsylvania",1301,258,453,8,81,0,333,168
1500000US421010292003,"Block Group 3, Census Tract 292, Philadelphia County, Pennsylvania",764,159,352,2,29,2,157,63
1500000US421010293001,"Block Group 1, Census Tract 293, Philadelphia County, Pennsylvania",1150,295,444,16,20,1,275,99
1500000US421010293002,"Block Group 2, Census Tract 293, Philadelphia County, Pennsylvania",1876,417,635,20,30,5,561,208
1500000US421010294001,"Block Group 1, Census Tract 294, Philadelphia County, Pennsylvania",711,101,348,7,10,0,156,89
1500000US421010294002,"Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",1421,330,502,9,12,1,402,165
1500000US421010294003,"Block Group 3, Census Tract 294, Philadelphia County, Pennsylvania",1176,265,487,13,51,1,253,106
1500000US421010298001,"Block Group 1, Census Tract 298, Philadelphia County, Pennsylvania",1086,253,466,2,13,2,258,92
1500000US421010298002,"Block Group 2, Census Tract 298, Philadelphia County, Pennsylvania",1117,203,482,10,27,2,266,127
1500000US421010298003,"Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",799,239,270,1,11,2,213,63
1500000US421010298004,"Block Group 4, Census Tract 298, Philadelphia County, Pennsylvania",1067,295,386,11,36,1,233,105
1500000US421010298005,"Block Group 5, Census Tract 298, Philadelphia County, Pennsylvania",778,176,311,9,19,4,150,109
1500000US421010299001,"Block Group 1, Census Tract 299, Philadelphia County, Pennsylvania",1314,101,877,10,14,0,210,102
1500000US421010299002,"Block Group 2, Census Tract 299, Philadelphia County, Pennsylvania",860,239,209,6,40,1,249,116
1500000US421010299003,"Block Group 3, Census Tract 299, Philadelphia County, Pennsylvania",795,163,293,12,21,2,226,78
1500000US421010299004,"Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",1648,303,732,17,20,0,396,180
1500000US421010300001,"Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",2169,306,1139,25,75,3,467,154
1500000US421010300002,"Block Group 2, Census Tract 300, Philadelphia County, Pennsylvania",1943,323,1062,6,41,2,341,168
1500000US421010300003,"Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",1416,282,745,5,23,1,233,127
1500000US421010300004,"Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",1874,221,1212,9,30,0,248,154
1500000US421010301001,"Block Group 1, Census Tract 301, Philadelphia County, Pennsylvania",1063,128,595,4,19,0,212,105
1500000US421010301002,"Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",2137,430,1190,14,23,1,292,187
1500000US421010301003,"Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",781,155,371,13,16,0,151,75
1500000US421010301004,"Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",797,137,358,5,19,0,193,85
1500000US421010301005,"Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",1437,315,776,7,26,2,168,143
1500000US421010302001,"Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",1768,284,928,15,62,0,319,160
1500000US421010302002,"Block Group 2, Census Tract 302, Philadelphia County, Pennsylvania",1910,318,894,16,49,0,450,183
1500000US421010302003,"Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",1400,303,689,24,53,1,184,146
1500000US421010302004,"Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",2353,382,1151,7,39,1,558,215
1500000US421010305011,"Block Group 1, Census Tract 305.01, Philadelphia County, Pennsylvania",1512,228,702,7,157,0,199,219
1500000US421010305012,"Block Group 2, Census Tract 305.01, Philadelphia County, Pennsylvania",1662,182,830,6,129,0,309,206
1500000US421010305013,"Block Group 3, Census Tract 305.01, Philadelphia County, Pennsylvania",2276,188,1341,3,129,2,317,296
1500000US421010305021,"Block Group 1, Census Tract 305.02, Philadelphia County, Pennsylvania",1199,181,613,2,74,0,242,87
1500000US421010305022,"Block Group 2, Census Tract 305.02, Philadelphia County, Pennsylvania",1340,160,811,8,68,0,185,108
1500000US421010305023,"Block Group 3, Census Tract 305.02, Philadelphia County, Pennsylvania",1051,199,557,8,73,0,133,81
1500000US421010305024,"Block Group 4, Census Tract 305.02, Philadelphia County, Pennsylvania",1514,143,849,9,154,2,228,129
1500000US421010305025,"Block Group 5, Census Tract 305.02, Philadelphia County, Pennsylvania",743,150,311,2,64,4,141,71
1500000US421010306001,"Block Group 1, Census Tract 306, Philadelphia County, Pennsylvania",1397,364,637,4,61,0,230,101
1500000US421010306002,"Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",1835,817,501,12,138,5,193,169
1500000US421010306003,"Block Group 3, Census Tract 306, Philadelphia County, Pennsylvania",1901,647,678,10,121,2,275,168
1500000US421010306004,"Block Group 4, Census Tract 306, Philadelphia County, Pennsylvania",2009,464,797,8,157,2,303,278
1500000US421010307001,"Block Group 1, Census Tract 307, Philadelphia County, Pennsylvania",1258,529,427,0,60,0,134,108
1500000US421010307002,"Block Group 2, Census Tract 307, Philadelphia County, Pennsylvania",744,243,221,8,51,0,123,98
1500000US421010307003,"Block Group 3, Census Tract 307, Philadelphia County, Pennsylvania",1741,589,714,5,101,0,205,127
1500000US421010308001,"Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",834,315,189,5,160,0,102,63
1500000US421010308002,"Block Group 2, Census Tract 308, Philadelphia County, Pennsylvania",1042,515,189,6,80,1,124,127
1500000US421010308003,"Block Group 3, Census Tract 308, Philadelphia County, Pennsylvania",1818,542,486,9,422,0,186,173
1500000US421010308004,"Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania",1444,490,408,1,293,2,129,121
1500000US421010309001,"Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",1817,362,682,1,356,0,258,158
1500000US421010309002,"Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",986,152,473,0,96,0,144,121
1500000US421010309003,"Block Group 3, Census Tract 309, Philadelphia County, Pennsylvania",1334,267,531,0,192,0,188,156
1500000US421010310001,"Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania",1555,374,350,11,312,8,318,182
1500000US421010310002,"Block Group 2, Census Tract 310, Philadelphia County, Pennsylvania",2135,405,604,21,600,10,303,192
1500000US421010310003,"Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",1355,424,217,20,310,3,250,131
1500000US421010310004,"Block Group 4, Census Tract 310, Philadelphia County, Pennsylvania",2221,608,456,14,701,7,246,189
1500000US421010311011,"Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania",1325,217,482,18,159,2,255,192
1500000US421010311012,"Block Group 2, Census Tract 311.01, Philadelphia County, Pennsylvania",850,147,371,14,77,0,136,105
1500000US421010311013,"Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania",1420,295,583,8,157,1,277,99
1500000US421010311014,"Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",1599,194,686,9,213,0,335,162
1500000US421010311021,"Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania",857,101,396,9,57,1,196,97
1500000US421010311022,"Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania",909,135,480,2,57,0,165,70
1500000US421010311023,"Block Group 3, Census Tract 311.02, Philadelphia County, Pennsylvania",1222,181,558,2,96,0,281,104
1500000US421010311024,"Block Group 4, Census Tract 311.02, Philadelphia County, Pennsylvania",1630,209,878,2,133,5,286,117
1500000US421010312001,"Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania",1190,139,628,0,100,1,213,109
1500000US421010312002,"Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",2163,385,867,13,297,1,384,216
1500000US421010312003,"Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania",1451,271,701,17,74,2,234,152
1500000US421010313001,"Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",2757,674,620,24,556,0,432,451
1500000US421010313002,"Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania",2853,527,596,23,840,3,453,411
1500000US421010313003,"Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania",1806,317,505,18,326,3,370,267
1500000US421010314011,"Block Group 1, Census Tract 314.01, Philadelphia County, Pennsylvania",2955,648,601,27,595,8,728,348
1500000US421010314012,"Block Group 2, Census Tract 314.01, Philadelphia County, Pennsylvania",1684,349,245,10,526,0,271,283
1500000US421010314013,"Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania",2817,584,460,20,723,1,664,365
1500000US421010314021,"Block Group 1, Census Tract 314.02, Philadelphia County, Pennsylvania",1482,370,221,7,439,0,272,173
1500000US421010314022,"Block Group 2, Census Tract 314.02, Philadelphia County, Pennsylvania",1748,252,281,1,700,0,332,182
1500000US421010314023,"Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania",2726,641,249,26,982,0,564,264
1500000US421010315011,"Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania",1661,706,170,6,377,2,272,128
1500000US421010315012,"Block Group 2, Census Tract 315.01, Philadelphia County, Pennsylvania",3703,1711,357,10,845,3,514,263
1500000US421010315013,"Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania",2017,863,170,3,538,0,290,153
1500000US421010315021,"Block Group 1, Census Tract 315.02, Philadelphia County, Pennsylvania",2261,810,245,7,552,0,457,190
1500000US421010315022,"Block Group 2, Census Tract 315.02, Philadelphia County, Pennsylvania",989,404,115,2,208,0,209,51
1500000US421010315023,"Block Group 3, Census Tract 315.02, Philadelphia County, Pennsylvania",1496,552,153,2,411,0,228,150
1500000US421010316001,"Block Group 1, Census Tract 316, Philadelphia County, Pennsylvania",960,404,66,0,263,0,162,65
1500000US421010316002,"Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania",870,340,80,1,214,0,153,82
1500000US421010316003,"Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania",756,179,272,1,59,0,173,72
1500000US421010316004,"Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania",854,272,150,4,117,0,225,86
1500000US421010316005,"Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",927,419,97,0,192,0,155,64
1500000US421010316006,"Block Group 6, Census Tract 316, Philadelphia County, Pennsylvania",1097,456,141,5,224,0,179,92
1500000US421010316007,"Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania",1265,505,130,1,295,0,227,107
1500000US421010317001,"Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania",1479,397,440,7,131,0,322,182
1500000US421010317002,"Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",1647,509,358,18,203,3,377,179
1500000US421010317003,"Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania",740,215,195,3,81,1,160,85
1500000US421010317004,"Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania",1571,518,337,5,234,0,319,158
1500000US421010317005,"Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania",1160,405,277,13,72,0,260,133
1500000US421010318001,"Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",1441,303,499,16,131,1,337,154
1500000US421010318002,"Block Group 2, Census Tract 318, Philadelphia County, Pennsylvania",1096,211,384,8,53,1,289,150
1500000US421010318003,"Block Group 3, Census Tract 318, Philadelphia County, Pennsylvania",742,105,316,6,51,0,166,98
1500000US421010318004,"Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",814,133,395,1,13,0,161,111
1500000US421010319001,"Block Group 1, Census Tract 319, Philadelphia County, Pennsylvania",1167,393,376,20,56,1,222,99
1500000US421010319002,"Block Group 2, Census Tract 319, Philadelphia County, Pennsylvania",1160,470,393,8,28,0,161,100
1500000US421010319003,"Block Group 3, Census Tract 319, Philadelphia County, Pennsylvania",838,319,161,6,26,0,249,77
1500000US421010319004,"Block Group 4, Census Tract 319, Philadelphia County, Pennsylvania",779,274,255,2,24,0,162,62
1500000US421010319005,"Block Group 5, Census Tract 319, Philadelphia County, Pennsylvania",1189,307,480,6,33,2,218,143
1500000US421010320001,"Block Group 1, Census Tract 320, Philadelphia County, Pennsylvania",904,417,173,1,44,0,188,81
1500000US421010320002,"Block Group 2, Census Tract 320, Philadelphia County, Pennsylvania",1025,440,270,2,31,0,217,65
1500000US421010320003,"Block Group 3, Census Tract 320, Philadelphia County, Pennsylvania",1131,482,277,5,34,1,173,159
1500000US421010320004,"Block Group 4, Census Tract 320, Philadelphia County, Pennsylvania",965,338,266,7,36,0,224,94
1500000US421010320005,"Block Group 5, Census Tract 320, Philadelphia County, Pennsylvania",1123,467,268,6,31,1,210,140
1500000US421010320006,"Block Group 6, Census Tract 320, Philadelphia County, Pennsylvania",1138,489,273,6,37,0,209,124
1500000US421010320007,"Block Group 7, Census Tract 320, Philadelphia County, Pennsylvania",1041,425,303,6,40,0,158,109
1500000US421010321001,"Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",1426,545,424,9,36,0,252,160
1500000US421010321002,"Block Group 2, Census Tract 321, Philadelphia County, Pennsylvania",1127,453,270,10,42,0,239,113
1500000US421010321003,"Block Group 3, Census Tract 321, Philadelphia County, Pennsylvania",1432,580,427,2,52,1,235,135
1500000US421010323001,"Block Group 1, Census Tract 323, Philadelphia County, Pennsylvania",715,306,140,3,17,0,167,82
1500000US421010323002,"Block Group 2, Census Tract 323, Philadelphia County, Pennsylvania",1494,478,531,5,37,2,267,174
1500000US421010323003,"Block Group 3, Census Tract 323, Philadelphia County, Pennsylvania",1869,774,596,13,24,1,317,144
1500000US421010325001,"Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",1107,645,180,9,44,1,139,89
1500000US421010325002,"Block Group 2, Census Tract 325, Philadelphia County, Pennsylvania",2646,1023,816,12,85,6,456,248
1500000US421010325003,"Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",2457,1190,713,14,42,3,289,206
1500000US421010326001,"Block Group 1, Census Tract 326, Philadelphia County, Pennsylvania",3039,1305,805,6,180,2,444,297
1500000US421010326002,"Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",2850,1341,576,4,199,1,506,223
1500000US421010326003,"Block Group 3, Census Tract 326, Philadelphia County, Pennsylvania",1872,1027,352,6,32,2,237,216
1500000US421010329001,"Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",1504,756,355,4,36,1,195,157
1500000US421010329002,"Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",1234,486,488,4,47,0,107,102
1500000US421010329003,"Block Group 3, Census Tract 329, Philadelphia County, Pennsylvania",1693,852,333,8,95,0,220,185
1500000US421010330001,"Block Group 1, Census Tract 330, Philadelphia County, Pennsylvania",783,417,141,7,34,0,96,88
1500000US421010330002,"Block Group 2, Census Tract 330, Philadelphia County, Pennsylvania",836,447,182,2,52,0,103,50
1500000US421010330003,"Block Group 3, Census Tract 330, Philadelphia County, Pennsylvania",1151,552,254,9,69,1,142,124
1500000US421010330004,"Block Group 4, Census Tract 330, Philadelphia County, Pennsylvania",1949,655,733,23,61,2,291,184
1500000US421010330005,"Block Group 5, Census Tract 330, Philadelphia County, Pennsylvania",1579,642,463,4,58,5,262,145
1500000US421010330006,"Block Group 6, Census Tract 330, Philadelphia County, Pennsylvania",1109,530,249,2,53,1,166,108
1500000US421010330007,"Block Group 7, Census Tract 330, Philadelphia County, Pennsylvania",806,364,186,4,22,3,156,71
1500000US421010331011,"Block Group 1, Census Tract 331.01, Philadelphia County, Pennsylvania",3143,1957,370,5,212,0,305,294
1500000US421010331012,"Block Group 2, Census Tract 331.01, Philadelphia County, Pennsylvania",2255,1158,342,3,315,0,251,186
1500000US421010331021,"Block Group 1, Census Tract 331.02, Philadelphia County, Pennsylvania",1116,666,236,1,29,0,94,90
1500000US421010331022,"Block Group 2, Census Tract 331.02, Philadelphia County, Pennsylvania",1128,689,155,4,35,0,134,111
1500000US421010331023,"Block Group 3, Census Tract 331.02, Philadelphia County, Pennsylvania",847,520,80,2,37,0,101,107
1500000US421010331024,"Block Group 4, Census Tract 331.02, Philadelphia County, Pennsylvania",1387,1043,104,5,54,0,92,89
1500000US421010332001,"Block Group 1, Census Tract 332, Philadelphia County, Pennsylvania",1873,740,109,6,639,0,225,154
1500000US421010332002,"Block Group 2, Census Tract 332, Philadelphia County, Pennsylvania",1419,618,150,5,315,0,219,112
1500000US421010333001,"Block Group 1, Census Tract 333, Philadelphia County, Pennsylvania",1610,1108,235,1,96,0,92,78
1500000US421010333002,"Block Group 2, Census Tract 333, Philadelphia County, Pennsylvania",1473,1047,126,1,148,0,95,56
1500000US421010333003,"Block Group 3, Census Tract 333, Philadelphia County, Pennsylvania",1256,689,191,10,181,1,118,66
1500000US421010334001,"Block Group 1, Census Tract 334, Philadelphia County, Pennsylvania",1002,478,91,0,278,1,76,78
1500000US421010334002,"Block Group 2, Census Tract 334, Philadelphia County, Pennsylvania",1644,733,226,2,397,1,129,156
1500000US421010334003,"Block Group 3, Census Tract 334, Philadelphia County, Pennsylvania",979,513,123,12,174,0,71,86
1500000US421010334004,"Block Group 4, Census Tract 334, Philadelphia County, Pennsylvania",1822,613,384,0,443,0,195,187
1500000US421010335001,"Block Group 1, Census Tract 335, Philadelphia County, Pennsylvania",1367,549,194,3,332,1,134,154
1500000US421010335002,"Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",1962,752,270,2,520,1,229,188
1500000US421010335003,"Block Group 3, Census Tract 335, Philadelphia County, Pennsylvania",885,342,126,7,230,0,83,97
1500000US421010336001,"Block Group 1, Census Tract 336, Philadelphia County, Pennsylvania",1678,834,259,0,280,0,148,157
1500000US421010336002,"Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",2344,1337,256,3,259,0,216,273
1500000US421010336003,"Block Group 3, Census Tract 336, Philadelphia County, Pennsylvania",2674,1351,399,10,316,0,352,246
1500000US421010336004,"Block Group 4, Census Tract 336, Philadelphia County, Pennsylvania",1459,807,180,2,230,0,95,145
1500000US421010337011,"Block Group 1, Census Tract 337.01, Philadelphia County, Pennsylvania",1923,987,334,7,281,0,134,180
1500000US421010337012,"Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania",1207,664,93,3,235,0,72,140
1500000US421010337013,"Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania",632,460,35,0,58,1,31,47
1500000US421010337014,"Block Group 4, Census Tract 337.01, Philadelphia County, Pennsylvania",1910,1162,181,3,203,2,132,227
1500000US421010337021,"Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania",1447,709,202,2,270,0,107,157
1500000US421010337022,"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",2314,1403,214,2,376,0,148,171
1500000US421010337023,"Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",1077,526,92,5,255,0,81,118
1500000US421010337024,"Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",841,460,71,1,191,0,53,65
1500000US421010338001,"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",1863,860,368,5,214,0,207,209
1500000US421010338002,"Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",2488,1508,429,4,138,0,280,129
1500000US421010338003,"Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",1934,1224,223,2,169,0,150,166
1500000US421010339001,"Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",1341,1042,94,0,61,0,59,85
1500000US421010339002,"Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",1765,983,424,4,91,0,133,130
1500000US421010340001,"Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",1097,841,68,3,57,0,34,94
1500000US421010340002,"Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",1147,698,95,0,180,0,97,77
1500000US421010340003,"Block Group 3, Census Tract 340, Philadelphia County, Pennsylvania",727,527,45,0,44,0,46,65
1500000US421010341001,"Block Group 1, Census Tract 341, Philadelphia County, Pennsylvania",1641,1275,145,2,71,0,57,91
1500000US421010341002,"Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",1760,1206,260,3,62,0,99,130
1500000US421010341003,"Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania",1274,1010,69,1,70,0,48,76
1500000US421010341004,"Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",1154,995,45,3,22,0,46,43
1500000US421010342001,"Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",1562,1159,182,0,144,0,21,56
1500000US421010342002,"Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",2170,1563,271,6,130,0,67,133
1500000US421010344001,"Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania",1790,1122,163,1,401,1,46,56
1500000US421010344002,"Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania",1646,1179,108,4,214,0,50,91
1500000US421010344003,"Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania",2212,1357,93,5,589,0,55,113
1500000US421010344004,"Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania",2166,1740,48,5,249,0,44,80
1500000US421010345011,"Block Group 1, Census Tract 345.01, Philadelphia County, Pennsylvania",1918,1072,352,5,282,0,94,113
1500000US421010345012,"Block Group 2, Census Tract 345.01, Philadelphia County, Pennsylvania",1865,952,302,3,366,1,97,144
1500000US421010345021,"Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania",1364,805,226,1,220,0,19,93
1500000US421010345022,"Block Group 2, Census Tract 345.02, Philadelphia County, Pennsylvania",2696,1493,438,6,419,0,113,227
1500000US421010345023,"Block Group 3, Census Tract 345.02, Philadelphia County, Pennsylvania",1868,834,507,5,285,0,74,163
1500000US421010346001,"Block Group 1, Census Tract 346, Philadelphia County, Pennsylvania",1348,338,457,4,325,2,118,104
1500000US421010346002,"Block Group 2, Census Tract 346, Philadelphia County, Pennsylvania",1492,842,358,5,137,1,76,73
1500000US421010347011,"Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania",963,531,105,4,162,0,68,93
1500000US421010347012,"Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania",1973,880,386,5,466,1,128,107
1500000US421010347013,"Block Group 3, Census Tract 347.01, Philadelphia County, Pennsylvania",2150,1092,342,3,304,1,161,247
1500000US421010347014,"Block Group 4, Census Tract 347.01, Philadelphia County, Pennsylvania",1650,972,166,12,350,0,77,73
1500000US421010347021,"Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania",1848,1060,312,6,224,0,134,112
1500000US421010347022,"Block Group 2, Census Tract 347.02, Philadelphia County, Pennsylvania",1168,950,48,2,53,0,37,78
1500000US421010347023,"Block Group 3, Census Tract 347.02, Philadelphia County, Pennsylvania",880,761,16,1,18,0,30,54
1500000US421010348011,"Block Group 1, Census Tract 348.01, Philadelphia County, Pennsylvania",1209,1133,9,0,18,1,11,37
1500000US421010348012,"Block Group 2, Census Tract 348.01, Philadelphia County, Pennsylvania",1792,1301,182,2,65,1,109,132
1500000US421010348013,"Block Group 3, Census Tract 348.01, Philadelphia County, Pennsylvania",1552,1220,156,2,20,5,51,98
1500000US421010348021,"Block Group 1, Census Tract 348.02, Philadelphia County, Pennsylvania",2589,962,1126,3,93,0,244,161
1500000US421010348022,"Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania",1435,881,244,1,58,0,96,155
1500000US421010348023,"Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",1546,1170,71,9,53,0,60,183
1500000US421010348031,"Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",1154,967,28,1,41,0,40,77
1500000US421010348032,"Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",2521,1824,260,8,147,0,126,156
1500000US421010348033,"Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",841,607,79,7,52,1,39,56
1500000US421010349001,"Block Group 1, Census Tract 349, Philadelphia County, Pennsylvania",1094,430,334,10,72,1,125,122
1500000US421010349002,"Block Group 2, Census Tract 349, Philadelphia County, Pennsylvania",2517,1346,501,4,258,0,201,207
1500000US421010349003,"Block Group 3, Census Tract 349, Philadelphia County, Pennsylvania",945,460,221,8,46,1,100,109
1500000US421010349004,"Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania",1184,625,342,2,59,0,74,82
1500000US421010351001,"Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",919,763,83,3,23,0,23,24
1500000US421010351002,"Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania",1414,1102,78,2,65,1,42,124
1500000US421010351003,"Block Group 3, Census Tract 351, Philadelphia County, Pennsylvania",1935,1686,127,0,38,1,44,39
1500000US421010352001,"Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania",2294,1802,158,4,178,3,53,96
1500000US421010352002,"Block Group 2, Census Tract 352, Philadelphia County, Pennsylvania",897,774,33,0,38,1,20,31
1500000US421010352003,"Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania",1680,1379,67,3,85,1,64,81
1500000US421010353011,"Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania",2495,1889,207,3,110,0,115,171
1500000US421010353012,"Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania",1967,1610,96,6,51,0,58,146
1500000US421010353013,"Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania",798,660,37,3,42,1,18,37
1500000US421010353021,"Block Group 1, Census Tract 353.02, Philadelphia County, Pennsylvania",2133,1549,267,6,109,0,97,105
1500000US421010353022,"Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",2586,1915,247,11,101,0,107,205
1500000US421010355001,"Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",3034,1890,164,4,695,1,135,145
1500000US421010355002,"Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",2141,1372,163,7,348,0,78,173
1500000US421010355003,"Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania",3064,1926,157,5,645,0,127,204
1500000US421010356011,"Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania",2182,1596,61,1,367,0,58,99
1500000US421010356012,"Block Group 2, Census Tract 356.01, Philadelphia County, Pennsylvania",1672,1112,43,2,342,0,42,131
1500000US421010356013,"Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania",808,620,33,2,113,0,21,19
1500000US421010356014,"Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",1132,886,10,0,192,0,10,34
1500000US421010356021,"Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania",1464,784,21,0,571,0,30,58
1500000US421010356022,"Block Group 2, Census Tract 356.02, Philadelphia County, Pennsylvania",2229,1455,201,16,416,0,48,93
1500000US421010357011,"Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania",2820,1515,116,12,879,1,78,219
1500000US421010357012,"Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania",2708,984,149,6,1186,0,67,316
1500000US421010357021,"Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania",2030,1428,64,0,357,0,38,143
1500000US421010357022,"Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania",3151,2317,76,1,465,2,60,230
1500000US421010358001,"Block Group 1, Census Tract 358, Philadelphia County, Pennsylvania",1995,1275,173,2,384,0,50,111
1500000US421010358002,"Block Group 2, Census Tract 358, Philadelphia County, Pennsylvania",1384,993,83,4,162,4,47,91
1500000US421010358003,"Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania",2903,2057,101,9,519,0,56,161
1500000US421010359001,"Block Group 1, Census Tract 359, Philadelphia County, Pennsylvania",2578,1871,90,5,404,0,69,139
1500000US421010359002,"Block Group 2, Census Tract 359, Philadelphia County, Pennsylvania",2783,1893,131,3,514,3,111,128
1500000US421010360001,"Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania",1087,638,110,0,226,2,55,56
1500000US421010360002,"Block Group 2, Census Tract 360, Philadelphia County, Pennsylvania",2160,1030,184,8,820,0,36,82
